Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,,3.85354565,3.77710395,3.719280719,3.675055101,3.520279649,3.38052533,3.231184037,3.139722813,3.059056119,2.965030794,4.014446075,5.416321515,5.682646363,5.590030634,5.491096437,5.374717966,5.238694424,5.084108473,4.919729993,4.738339368,4.260312219,3.78430941,3.700720212,3.746022219,3.787616868,3.808932975,3.799965288,3.756605713,3.681045082,3.571393635,3.633420444,3.575002204,3.415716025,3.338555048,3.258932363,3.179317043,3.091225641,2.991460766,2.876450165,2.74720093,2.606822301,2.448392174,3.933318651,6.869993357,7.921316366,7.411854088,6.958759726,6.541168421,6.093509175,2.91977637,-0.060443921,1.131013216,3.03697969,3.935429616,3.911034989,3.531256311,3.399333001,2.185530334,0.579117628,-1.000032035,-0.836505335,0.745948678,1.038018716
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,,6.106331452,6.156713467,6.083617844,5.679446137,5.389406414,5.466247065,5.514472247,5.540831097,5.340129412,4.639658976,3.910203538,3.5133742,3.239406296,3.080194962,2.971169576,2.962384512,3.002525643,2.962887865,2.868819189,2.801036149,2.87036461,2.815685019,2.834060611,2.845483079,2.858005902,2.834277188,2.75114011,2.699443576,2.714510512,2.631200227,2.253856249,2.402246772,2.45153837,2.279192902,2.14596843,2.049995575,1.968816344,1.934686305,1.79422591,1.693214596,1.460391065,1.371192377,1.385741945,1.400857265,1.415780814,1.438768834,1.459475285,1.473634917,1.491156609,1.457872509,1.304840154,1.149857735,1.012229123,0.985922159,1.006460428,0.935473698,0.8778563,0.841151627,0.786275055,0.607991106,0.496450111,0.660362476,0.800749158
Bosnia and Herzegovina,BIH,Urban population growth (annual %),SP.URB.GROW,,5.243038878,5.596550181,5.493108406,5.388420987,5.255666413,5.134104727,4.999364579,4.863539,4.731214766,4.624453535,4.368472327,3.841193171,3.754326808,3.684481989,3.621025904,3.557226256,3.473175209,3.400265101,3.337059653,3.307093345,2.914945013,1.785838322,1.783515654,1.740231864,1.648456222,1.557685656,1.47740387,1.38391414,1.257275025,1.146072958,1.014243058,-4.387564595,-7.330030525,-3.921644797,0.450698054,4.870452508,4.27558922,2.401674342,1.667275693,1.378163167,1.110234257,0.820230917,0.38234497,-0.251084195,-0.455501858,-0.169916584,-0.527207527,-0.909325793,-0.971012219,-1.031377052,-1.098943342,-1.157034265,-0.868074565,-0.605805986,-0.609197628,-0.508590554,-0.433076051,-0.398803329,-0.37947001,-0.459756543,-0.617820533,-0.312364152,0.151223816
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,,4.290394936,4.318184874,4.305112656,4.261350253,4.001715907,3.950848288,3.913818985,3.850582935,3.740763917,3.766881158,3.829677543,3.731063603,3.58848448,3.428537257,2.956732788,2.840800515,2.858801811,2.905062555,2.724313508,2.57266813,2.596348497,2.535575389,2.493859875,2.443882257,2.338506852,2.321905132,2.273549698,1.843037207,1.388502016,0.792058036,0.639994095,0.808537238,0.801717817,0.454953118,0.243991257,0.224119147,0.137704544,0.096940332,0.153373481,0.233049858,0.177758875,0.043790265,-0.031054239,-0.023414956,-0.035475954,0.024195365,0.166805782,0.270915781,0.357203605,0.45332816,0.454360842,0.51806668,0.622602358,0.702371856,0.767134236,0.707705043,0.497427219,0.37445941,0.367878413,0.130365174,-0.292441093,-0.285001725,-0.037888929
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,,1.971010884,1.981586365,2.16238172,2.312241742,2.381831297,2.434678053,2.456454436,2.416142292,2.245220685,1.771609633,1.480458443,1.269570802,1.133521305,1.049780586,1.367036486,1.704277668,1.694867709,1.679656244,1.740198116,1.977332186,2.083969773,2.030712052,1.97191169,1.931202123,1.905985977,1.876537693,1.844406484,1.820568208,1.793886968,1.756503841,1.688750032,1.588147845,1.567716754,1.707915501,2.102346512,2.584279687,2.951625209,3.06818499,2.957991781,2.840022864,3.112144006,3.092290669,3.043810949,2.996056587,2.947474173,2.899023555,2.844843993,2.782048904,2.705334327,2.456443064,2.280869087,2.296908462,2.317757064,2.310964017,2.272839176,2.2426752,2.222162431,2.217940205,2.132837292,1.832244559,1.667341807,1.722996751,1.81661724
Bermuda,BMU,Urban population growth (annual %),SP.URB.GROW,,2.447285652,2.388821517,2.333085676,2.484599859,2.424361161,1.780462463,1.941808586,1.904819497,1.869213301,1.834913867,-0.729930248,-0.735297431,-0.740744128,-0.74627212,-0.751883241,0.37664828,0.375234962,0.373832211,0.372439909,1.604164574,0.692675026,0.72218162,0.863722946,0.877596796,0.838331434,0.847047417,0.810550211,0.857177612,0.84309473,0.820876765,-0.51543457,-0.724394407,0.536148682,0.693566174,0.715572569,0.639001132,0.610152275,0.734522406,0.55961137,0.890208774,1.079335217,0.650636983,0.654327136,0.65321131,0.647413399,0.573530641,0.564095738,0.591576775,0.55458514,-0.783118104,-0.863616496,0.361775877,0.312791571,0.210544188,0.151869636,-1.05247098,-1.060534596,0.070427498,-0.010952131,-0.028168133,-0.202104145,-0.265391687,-0.166818836
Bolivia,BOL,Urban population growth (annual %),SP.URB.GROW,,2.866249738,2.877032294,2.88666154,2.896326881,2.900003415,2.915166017,2.928964201,2.943618114,2.955722656,2.968058016,2.978544622,2.989119934,2.994229567,3.003289512,3.001662949,2.995575033,4.209804439,4.572289467,4.517587502,4.458628146,4.381795973,4.318817517,4.252029253,4.200434822,4.145662019,4.104015101,4.064118044,4.029890641,3.974070282,3.920762958,3.86063553,3.728889705,2.939822,2.87737058,2.810773911,2.763898336,2.722727071,2.689602206,2.679712003,2.653839287,2.60629659,2.513734308,2.484199244,2.468558749,2.450839931,2.458320969,2.450263701,2.423400168,2.395901813,2.369926001,2.343987829,2.311919714,2.198400311,2.116034377,2.080332797,2.050452435,2.016417375,1.985657203,1.95751015,1.84011335,1.694205951,1.692732516,1.837764888
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,,5.123400871,5.02001994,4.956264149,4.873985452,4.764455384,4.64555407,4.520073607,4.408412138,4.303432161,4.237850419,4.202720715,4.145175813,4.086171967,4.019748043,3.954820305,3.911561265,3.873599012,3.84507717,3.802315279,3.761261952,3.695892707,3.623167188,3.548418986,3.464252552,3.365806622,3.266080009,3.162847999,3.068043023,2.970844297,2.874729845,2.763634888,2.662979207,2.588308071,2.533436683,2.47750695,2.418151369,2.448363428,2.391351447,2.312433773,2.227693974,1.764333912,1.663006484,1.579372654,1.525494072,1.495783047,1.449695025,1.398193688,1.347339007,1.30477188,1.28506681,1.278956661,1.244776637,1.204555809,1.189409325,1.170641414,1.127882077,1.102096588,1.094558477,1.060237553,0.951553411,0.808423004,0.731782792,0.779482105
Barbados,BRB,Urban population growth (annual %),SP.URB.GROW,,0.687488142,0.681640654,0.641506862,0.60325115,0.558863738,0.532099428,0.507986123,0.47418365,0.481939372,0.645245644,1.08079505,1.143712891,1.16917742,1.171476348,1.181870991,1.186594995,1.194040983,1.208092131,1.18969943,0.971375508,-0.249107821,-0.31497955,-0.358643485,-0.395799872,-0.452410377,-0.526890116,-0.594443868,-0.670325484,-0.712816792,-0.714833194,-0.773094084,-0.67418452,-0.686152361,-0.720670372,-0.77519768,-0.820153128,-0.84655212,-0.859276384,-0.822377595,-0.771096202,-0.315489438,-0.185057505,-0.200022541,-0.219586028,-0.233627826,-0.244368892,-0.223395361,-0.164747491,-0.176410045,-0.269197589,-0.252746319,-0.207477278,-0.151581297,-0.095430277,-0.040268997,0.024163344,0.083950991,0.140144533,0.210994735,0.289392764,0.356868377,0.403219483,0.450135348
Brunei Darussalam,BRN,Urban population growth (annual %),SP.URB.GROW,,8.944939143,8.654838687,8.478070672,8.325513714,8.118594076,7.902414946,7.678891552,7.451127754,7.218896949,6.987135992,6.692277391,4.204629622,3.775930935,3.698246866,3.638571365,3.569206245,3.509846243,3.473390217,3.459465834,3.461008736,3.465585733,3.539119137,3.607677826,3.619289684,3.632754347,3.632358956,3.603245091,3.542537371,3.461745761,3.367171945,3.204064799,3.499267544,3.37731075,3.274507412,3.180903317,3.091806222,2.998156946,2.911768184,2.838464252,2.780315365,2.705919492,2.499695358,2.395839391,2.309676551,2.226229364,2.146377817,2.073050812,2.01098722,1.960697538,1.932423996,1.831980334,1.727535803,1.688290676,1.636052298,1.573509212,1.501274627,1.417462897,1.334193204,1.267432882,1.230452465,1.210065548,1.192773484,1.154705736
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,,7.898841132,8.062319181,8.203508461,8.228744562,8.291245063,8.335818162,8.397261277,8.412307084,8.449231987,8.457678059,8.456332802,8.457649208,8.426643589,8.420348101,8.402431271,8.405753831,8.362016488,8.35766524,8.294978036,8.217019298,8.120116629,8.045224639,7.973780591,7.929417937,7.829392271,7.771032576,7.703481737,7.606554188,7.508872729,7.221604168,6.255810385,0.651708047,-0.194964667,4.545124826,5.617289695,6.247979921,6.038129004,6.126641691,6.668221044,6.957880564,6.785950001,6.62211334,6.460370252,6.312419797,5.747807397,3.870600751,3.592242126,3.51958628,3.446702648,3.393386179,3.35254676,3.274292891,3.184508104,3.068313219,2.919585661,2.789410829,2.701527654,2.583305004,2.43936953,2.333262264,2.264510209,2.201199782,2.14176274
Botswana,BWA,Urban population growth (annual %),SP.URB.GROW,,3.426043549,3.455400795,3.495183664,6.912305639,16.12316519,15.15142565,15.0683305,14.98248873,14.83819649,14.94093727,15.84153407,11.11220319,11.61190732,11.8764541,11.85911002,11.8333899,11.75662078,11.66197314,11.52908141,11.32448964,10.90699744,14.48315993,14.47212728,14.10668348,13.70664949,13.32512087,12.86324033,12.33870824,11.74215708,11.16973636,10.57952501,5.373452241,4.682714916,4.559471296,4.377812526,4.184278438,4.008529034,3.879107808,3.773186208,3.677005808,3.574932985,2.801951499,2.589889559,2.579096083,2.616102174,2.69052299,4.638094156,4.613661651,4.535576707,4.452652195,4.306994074,3.324834498,3.139390156,3.131653847,3.141255402,3.18064512,3.201930116,3.122788215,2.990881683,2.850621129,2.595762801,2.528399764,2.584815758
Central African Republic,CAF,Urban population growth (annual %),SP.URB.GROW,,4.995096477,5.025180756,5.050750092,5.10944429,5.139168687,5.192254129,5.237166097,5.481370555,5.479618208,5.371519686,5.194065201,5.050848314,4.959955386,4.938787553,4.912218586,3.367501087,2.000766763,1.995750032,1.998359795,2.011288711,2.023389912,2.045124088,2.06358603,2.086843118,2.108139033,2.130891335,2.167455382,2.511485751,3.028576823,3.296779972,3.332832252,3.40043929,3.423180304,3.363248159,2.969852265,2.83376504,3.001941086,2.97098127,3.000775225,3.018425134,2.466582443,2.426184496,2.63441584,2.385243856,2.522273852,2.336706673,2.255097612,2.507944079,2.641880426,2.612441135,2.124326336,1.513056644,1.303990554,0.666562219,1.221025125,2.58825522,2.757101428,2.875770155,3.200112445,3.553540599,3.174372247,3.31145591,4.021820264
Canada,CAN,Urban population growth (annual %),SP.URB.GROW,,2.874278149,3.038539008,3.009533548,3.001383051,2.892943143,2.886473167,2.493558436,2.294780457,2.025906591,2.051615806,3.522847016,1.0043341,1.06453522,1.237690137,1.300845615,1.172868786,1.223220604,1.048392076,1.042607242,1.342472215,1.298137562,1.403366956,1.200454322,1.154242953,1.122230862,1.187689414,1.344305762,1.32275789,1.820319161,1.533778783,1.29236942,1.531544853,1.442998242,1.434271599,1.371351563,1.400008831,1.491580581,1.318879885,1.293116804,1.404225954,1.503055553,1.182479598,0.998066819,1.029678575,1.043237201,1.127070547,1.198537851,1.309994731,1.36784332,1.332757426,1.171664488,1.134288828,1.103902207,1.050685001,0.810767766,1.181983616,1.256918557,1.508182151,1.548884982,1.182503196,0.665410421,1.933094186,3.06673671
Central Europe and the Baltics,CEB,Urban population growth (annual %),SP.URB.GROW,,2.494936211,2.31448055,2.361329467,2.396837419,2.198783823,2.052458319,2.103181263,2.039527728,1.908497637,1.666806354,1.784405599,2.134374736,2.142965447,2.190202612,2.238276061,2.186666968,2.116930792,1.999033682,1.781703345,1.619651986,1.349730522,1.243359667,1.207770028,1.175992168,1.126687671,1.09062967,1.062274456,0.987517246,0.582876012,0.288136104,0.096482791,-0.178287904,-0.108793385,-0.064660392,-0.187606529,-0.25228068,-0.225261496,-0.215144163,-0.209355311,-0.608882079,-0.695305042,-0.553031197,-0.238616741,-0.199773807,-0.184364774,-0.155138151,-0.246511491,-0.224385644,-0.092679495,-0.297339945,-0.176025342,-0.200470173,-0.189034021,-0.182707557,-0.186829794,-0.184969578,-0.144190639,-0.059628692,0.030923411,-0.016217846,-0.54667965,-1.050909146,0.358655162
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,,2.427382457,2.949645359,2.549155674,2.061311545,1.556108697,1.443453672,1.633008398,1.650297365,1.509523607,1.105018188,0.726363968,0.835427978,0.811134221,0.611361643,0.029066007,-0.498842803,-0.266337837,0.081630507,0.273379015,0.46825655,0.532310094,0.503672244,0.34812514,0.278378271,0.361988438,0.43952955,0.5471833,0.652597877,0.727457903,0.94575864,1.172688611,1.029388204,0.83888683,0.723915626,0.594969192,0.368293773,0.167490738,0.223682901,0.403412185,0.487032192,0.621865281,0.791912728,0.777321863,0.72146595,0.675992501,0.662946313,0.929048228,1.305980633,1.283458364,1.076896116,1.144479112,1.091689113,1.178392145,1.249960832,1.168186391,1.120513599,0.962986439,0.785417652,0.783765812,0.81999821,0.875030737,0.944444666,0.989088784
Channel Islands,CHI,Urban population growth (annual %),SP.URB.GROW,,0.262346377,0.264014108,0.319654294,0.351378937,0.387425509,0.411451468,0.421316425,0.375831941,0.27808119,0.217787594,0.160172105,-0.183074791,-0.249980063,-0.345034156,-0.448017007,-0.657171429,-0.886918585,-0.999264188,-1.054927562,-1.100131723,-0.525369696,0.796700838,0.912742498,0.904486806,0.917567806,0.951205541,0.741079695,0.763195275,0.725494949,0.645530143,0.264732989,-0.27832795,-0.399610004,-0.476620325,-0.536341793,-0.16330665,0.507446297,0.511720402,0.472835616,0.391575969,0.605837241,0.96977499,0.997895239,1.005473909,1.017042454,1.008938663,1.013662188,1.013955718,1.005849857,0.975315737,0.683015273,0.402709678,0.633316903,0.595251823,0.683373958,0.836841562,0.85731103,1.227868824,1.333276239,1.10456419,1.070091124,1.016255692,0.987730475
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,,3.294490761,3.177120456,3.077881226,3.003793498,2.945703519,2.850875294,2.768696541,2.71946795,2.65531581,2.594006164,2.523413109,2.449864867,2.406015776,2.386136915,2.358718576,2.299511561,2.250902466,2.233936854,2.179727262,2.130200716,2.108603442,1.994805913,1.583653376,1.581080442,1.619714022,1.672942254,1.72896498,1.759882253,1.769552161,1.772584546,1.780965261,1.810573027,1.952220375,1.894143783,1.821641959,1.741822963,1.683132215,1.615290907,1.54245153,1.492362852,1.451668793,1.368907632,1.116009889,1.065885323,1.044364784,1.047762223,1.047355646,1.068716339,1.093618177,1.074513723,1.057951582,1.040031087,1.030327214,1.072127884,1.094691346,1.260010542,1.639806835,1.880510218,1.881570024,1.456438123,1.096883013,0.673638885,0.245496927
China,CHN,Urban population growth (annual %),SP.URB.GROW,,2.053595578,3.87367811,5.493641021,5.327343511,1.210542855,1.837351159,1.842403457,1.882928902,2.012395147,2.028735959,2.124291883,1.830831672,2.283395763,2.692479597,2.389015723,1.891572392,1.705832985,3.483945072,5.261370931,5.157283705,5.131868951,5.295666246,4.474842022,4.320433025,4.339047124,4.438100593,4.531582208,4.514830994,4.402632038,4.309678481,4.601685132,4.42511729,4.301547743,4.245840597,4.159637994,4.086051744,4.008285508,3.908078566,3.77008873,3.649252711,4.059565758,4.198001148,4.078403526,3.97537213,3.882472976,3.674728093,3.511255552,3.433957689,3.338102468,3.255365494,3.123377177,3.130656596,3.048365006,2.953497442,2.842870548,2.775641769,2.73966382,2.503400504,2.290177234,2.078140058,1.838530282,1.649480857,1.472761965
Cote d'Ivoire,CIV,Urban population growth (annual %),SP.URB.GROW,,10.43367387,10.46589385,10.41538041,10.31728006,10.17988197,6.732826928,6.710561652,6.6933112,6.736110664,6.868511851,7.020565415,7.141611742,7.170893982,7.167616975,7.410720605,8.274029006,7.805163895,7.740660481,4.352299485,4.358190527,4.337946119,4.29842413,4.241947303,4.168151427,4.073644508,3.978152655,3.949411642,4.179699853,4.679189211,4.772700031,4.717661221,4.654171295,4.582754797,4.503519543,4.454760641,4.423279484,4.382526597,4.25367328,3.961934412,3.702214082,3.571466815,3.458533948,3.357976387,3.274513349,3.193663706,3.12949799,3.074510227,3.038019087,3.015027885,3.007712381,2.960809396,2.933226844,2.932079401,3.177891895,3.454247897,3.460619562,3.474423641,3.462574019,3.433099047,3.415901462,3.367846789,3.37029173,3.421045989
Cameroon,CMR,Urban population growth (annual %),SP.URB.GROW,,5.481276043,5.829317431,6.142005798,6.155657488,6.153850818,6.171813779,6.189685931,6.210495447,6.214224046,6.241565247,8.802396982,8.747225721,8.655687102,8.575698847,8.478119505,7.629432203,5.303650394,5.433395758,5.493908031,5.933915398,6.161833609,5.005859305,4.65335878,5.361372694,5.526725002,5.52978607,5.303609452,4.564679903,4.489596151,4.491867048,4.439236067,4.371849232,4.326138863,4.26410922,4.175124132,4.094161911,4.01924827,3.989442456,3.984735334,3.957808167,3.929030286,3.969565343,4.004695418,4.00831089,3.979016471,3.951597641,4.00022755,4.04382685,4.03909086,4.031569928,3.997813481,3.968114178,3.951648616,4.158958158,4.256719555,4.087329958,3.911718902,3.828378075,3.823046878,3.745673451,3.652176219,3.599127785,3.577190786
"Congo, Dem. Rep.",COD,Urban population growth (annual %),SP.URB.GROW,,3.558863782,3.598098523,3.642503838,3.662676484,3.732667587,3.83150667,3.892907218,3.916148549,3.876120162,3.834081512,3.713439945,3.639127971,3.652115477,3.642667363,3.613644305,3.531202202,3.461455105,4.025694759,4.430482668,4.002865987,3.703608913,3.667805098,3.674524364,3.900580189,4.492258727,4.411180573,4.506370004,4.559904758,4.561821482,4.698132524,4.70648156,4.415550258,4.592127444,6.143971059,5.557888844,3.270013558,2.933591443,3.711712703,4.196422528,4.225872942,4.334733621,4.363516778,4.241929569,4.270414742,4.407081906,4.486030374,4.521138926,4.506475852,4.50691983,4.560043569,4.670133565,4.674882179,4.727037581,4.765734496,4.708299539,4.783936856,4.757202096,4.585954982,4.495717425,4.530128954,4.522165517,4.491476331,4.519963923
"Congo, Rep.",COG,Urban population growth (annual %),SP.URB.GROW,,4.836899641,4.858573699,4.883226677,4.91269212,4.929452952,4.960046317,4.973380693,4.99448237,5.006665215,5.024165503,5.042239638,5.058952948,5.045430241,5.108581181,4.905342334,4.549196062,4.465928353,4.393723839,4.304142579,4.220789764,4.144124902,4.053631082,3.927774309,4.338086361,4.266751997,3.779090895,3.75638967,3.702805855,3.662210486,3.591251023,3.548102508,3.508453967,3.617616324,3.597669789,3.443377332,3.41280477,2.872035471,2.949691281,3.472260151,4.610635433,4.541976541,3.116644971,3.535027994,4.15548666,4.347636194,4.493641026,4.41453378,4.042328574,4.742655516,4.879408263,3.962442445,3.490731273,3.117874224,3.096484618,3.08964367,3.085207459,3.082607835,3.079472989,3.03586515,3.006643832,2.983567819,2.941799495,2.915063945
Colombia,COL,Urban population growth (annual %),SP.URB.GROW,,6.157169476,6.072259102,5.956048305,5.838946413,4.489751331,4.330151741,4.209174401,4.093345292,3.951325628,3.831928859,3.688622797,3.578935906,3.526458815,3.424906375,3.351009811,3.30183436,3.32068165,3.36966239,3.363801117,3.374448152,3.34851925,3.312575683,3.307391434,3.269996622,3.166714645,2.928812837,2.8385591,2.817837303,2.80174776,2.785547996,2.709314385,2.647073934,2.621085916,2.586021305,2.520882824,2.444422376,2.389957302,2.332737753,2.263463456,2.198864928,2.144513638,2.095281133,2.0331029,1.970499762,1.898479988,1.822328282,1.752892764,1.671704636,1.626404495,1.611612252,1.568316264,1.505801078,1.446419694,1.393893618,1.380494192,1.498956328,1.933331802,2.307438449,2.233509463,1.865109516,1.529933014,1.07001571,0.776025891
Comoros,COM,Urban population growth (annual %),SP.URB.GROW,,8.068415662,8.062574986,8.014709726,7.961025386,7.91502163,7.885312022,4.103470552,4.352131356,4.444771525,4.502746142,4.573330548,4.649229399,4.718839707,4.799475738,4.820355481,4.885661422,4.966279284,5.012784062,5.023200021,4.91680842,4.751423636,4.515539173,4.447463958,4.487986403,4.528543222,4.560265546,4.57907558,4.57921659,4.570371916,4.489676369,4.322246027,2.636782405,2.095765487,2.014006091,1.989583223,1.997318548,1.994707398,1.980469149,1.855591225,1.783974563,1.868684979,1.885539956,1.802329819,1.757470746,1.864005657,1.957591447,2.018359462,2.08558553,2.172945038,2.270695521,2.35768787,2.433842089,2.499700564,2.55929867,2.624426023,2.691783947,2.621678289,2.532020265,2.557093459,2.639099981,2.689265697,2.670869748,2.705433627
Cabo Verde,CPV,Urban population growth (annual %),SP.URB.GROW,,3.924708568,4.684961353,4.86303727,4.85654142,4.838005927,4.848147655,4.868940633,4.885968719,4.902886504,4.655900255,3.876813012,2.975476301,2.638917882,2.662522423,2.716252844,2.681758774,2.573882856,2.537674792,2.527453113,3.165920107,7.468033216,7.425811797,7.263028292,7.080695949,6.877939584,8.58400081,8.319231658,8.058379449,7.856882347,7.886680073,4.285592208,4.486603166,4.534770776,4.465098673,4.326570842,4.213563663,4.125295055,4.025284097,3.908906986,3.655309915,3.257164152,3.111503078,2.970001406,2.848545665,2.747137507,2.66717644,2.580528812,2.494126651,2.389895898,2.385641686,2.010574962,1.99271509,1.91810125,1.905536961,1.874129117,1.871445661,1.901637848,1.818752369,1.717171369,1.655483825,1.575813409,1.542630676,1.573509691
Costa Rica,CRI,Urban population growth (annual %),SP.URB.GROW,,3.853558653,3.799175381,4.089856253,5.105166341,4.976634803,4.845681222,4.705223893,4.534184111,4.398652054,4.312996415,4.226886413,4.16040531,4.013948142,3.408225233,3.414250182,3.443460305,3.475651675,3.514600208,3.544837099,3.551175998,3.549752502,3.569383652,3.576752622,3.640671923,4.760225493,4.697179164,4.605557045,4.507577238,4.425931101,4.38615709,4.348717328,4.296707562,4.222892742,4.141121066,4.048837674,3.953711382,3.859271007,3.748025461,3.619484337,3.500786609,4.116918185,3.896541185,3.714060873,3.573229195,3.44704913,3.337772795,3.236892506,3.152490142,3.043718017,2.919069249,2.8056905,2.672143798,2.528573057,2.381815837,2.251827421,2.144865479,2.034414843,1.922588528,1.788517924,1.619944523,1.406834718,1.274945307,1.307648139
Caribbean small states,CSS,Urban population growth (annual %),SP.URB.GROW,,2.884205314,2.841697691,2.834882689,2.697132288,2.49064436,2.443507828,2.399247402,2.356859382,2.282587235,2.159134924,2.114496045,2.242965852,2.391407364,2.283692281,2.220767025,2.176301799,2.095660427,1.985157165,1.833509133,1.828830124,0.931411836,0.989238634,1.005263689,1.028355669,1.058692854,1.041655677,0.935238551,0.941054993,0.993023958,0.873209372,0.847177857,0.924030878,0.940189601,0.98804466,1.194943109,1.273247347,1.248552945,1.226020898,1.166024423,1.112769182,1.088381464,0.931560833,0.845533371,0.750262313,0.62881933,0.627406447,0.63459215,0.644879714,0.648309472,0.622744153,0.667194408,0.86613768,0.894116658,0.941673087,0.977388767,0.956764992,0.986507611,1.352948038,1.19988081,0.873977911,0.965870144,0.92100675,1.015849699
Cuba,CUB,Urban population growth (annual %),SP.URB.GROW,,2.377829422,2.398079685,2.435041073,2.438830213,2.386676491,2.310813012,2.24345027,2.191976427,2.156787444,2.127621161,2.915545967,2.920583581,2.701683928,2.514948682,2.32438797,2.13435795,1.942487267,1.765977086,1.604045845,1.473442318,1.492255335,1.422027854,1.494688203,1.531329418,1.533572947,1.546278475,1.574339667,1.624374286,1.632000265,1.591607676,1.240960124,0.855391456,0.731867049,0.628485642,0.564265777,0.532314743,0.577286278,0.640550076,0.640888309,0.633089366,0.607246251,0.581186005,0.474300935,0.356276118,0.307522633,0.251071009,0.204110466,0.181403517,0.178630734,0.184255878,0.193461744,0.213485542,0.16849035,0.136489478,0.114929392,0.062882142,0.011620555,0.005901441,-0.008560069,-0.031301482,-0.266142849,-0.252344638,-0.000864224
Curacao,CUW,Urban population growth (annual %),SP.URB.GROW,,1.557644005,2.314594464,2.395263063,2.232915868,2.07037046,1.5251247,1.536838213,2.019166673,2.07534501,1.955676382,2.260573609,0.657377672,-0.111261373,1.400527142,0.940473467,0.592171742,0.443908612,-0.354138268,0.06063249,0.511832031,0.773526347,1.356422181,1.066603849,0.875469113,0.857649027,0.314048417,-0.452542786,-1.130045008,-1.237254753,-0.728323551,-0.371051901,0.24264149,1.177130948,1.089526091,1.165832182,1.570992544,1.169711914,-1.018209617,-2.905818994,-3.462540835,-3.377070396,-0.005960313,1.931164286,1.592530197,2.416076659,2.432716284,1.837419787,1.118551673,0.510377368,1.121523954,1.276866103,0.694728326,1.010621865,1.235278417,1.217371631,0.97077532,0.24245324,-0.590340791,-1.248966883,-1.637260049,-1.7050456,-1.58398557,-1.43535736
Cayman Islands,CYM,Urban population growth (annual %),SP.URB.GROW,,1.789626101,1.985718044,2.091844157,2.059884476,2.093074577,2.11290345,2.12036697,2.126447074,1.983995242,3.398994773,5.39622824,5.775791627,5.492483127,5.282711708,5.003087262,4.70933478,4.46442322,4.083257928,3.935260609,4.313949266,4.594568806,4.504897318,4.402684868,4.30512675,4.216597425,4.054982311,3.88827421,3.746903401,3.816694519,4.474870114,4.921637056,4.774457645,4.636783903,4.491773029,4.310851206,4.156070094,3.970538608,3.772887713,3.583488606,3.497335382,3.459558012,3.357997223,3.258009606,3.194959237,3.132422211,3.055957268,3.005623696,2.929652809,2.851964804,2.7599337,2.588538738,2.435324,2.349941283,2.287589883,2.24463645,2.182507103,2.107583017,2.028637661,1.908192659,1.764068377,1.218203729,0.833082382,0.875266427
Cyprus,CYP,Urban population growth (annual %),SP.URB.GROW,,3.056107979,2.428012498,2.348745478,2.212964414,2.151053919,2.168867388,2.134607988,2.062534034,1.979107704,1.904716422,1.834162083,1.757552464,2.722347028,4.80227537,4.36335733,5.322663521,5.653995594,5.441839251,5.23278598,5.031814915,4.824216556,4.791902364,2.956509204,2.381466122,2.31254574,2.250769883,2.191117148,2.137803511,2.077166753,2.016476218,1.945515669,2.021257925,2.187691905,2.391384549,2.287141744,2.205329771,2.138162856,2.075661543,2.01340429,1.946477616,1.910819293,1.674512229,1.626228986,1.60738049,1.580115773,1.546774422,1.521432577,1.499036299,1.474503321,1.457270698,1.139186936,0.781282204,0.711682046,0.697654028,0.743032157,0.79186324,0.817093172,0.810470834,0.810045861,0.729555946,0.588276354,0.667269431,0.802377407
Czechia,CZE,Urban population growth (annual %),SP.URB.GROW,,0.701076162,1.211503305,1.281344711,1.385141354,1.31208285,1.199533736,1.088958095,0.993811003,0.948870302,0.345717524,1.05951428,2.219079307,2.289278297,2.34328519,2.319196562,2.229491209,2.099770619,1.987782427,1.881019673,1.454384388,0.381899265,0.099680347,0.049058067,0.023101238,0.028345978,0.010922867,0.010716343,0.038364074,0.017380881,-0.306371411,-0.322529151,-0.068211052,-0.068128365,-0.136253767,-0.233997707,-0.290683396,-0.283728236,-0.27102019,-0.278762131,-0.458662205,-0.525860173,-0.284981654,-0.122154096,-0.063182999,0.044623474,0.17700669,0.488301512,0.735450035,0.474306872,0.197209094,0.111145922,0.156317297,0.160148205,0.233456973,0.323237456,0.318529833,0.408265434,0.493103393,0.568457639,0.432440108,-1.605498205,1.790359531,2.10616584
